stop_id,stop_code,stop_name,stop_lat,stop_lon
3198,02,"Polna",52.0657860000,20.9284920000
5545,01,"Mostowa",52.3602700000,21.1725330000
3755,02,"Ceglana",52.3670750000,21.1414720000
8953,05,"CH  Targówek",52.3018540000,21.0569390000
2431,01,"Starzyńskiego",52.1175360000,20.9792200000
939,03,"Konwiktorska",52.2554240000,21.0042260000
1926,02,"Dyrekcja FSO",52.2867900000,21.0068620000
893,03,"Stawki",52.2511310000,20.9863380000
6592,02,"Dobra",51.9535880000,21.0757120000
4548,02,"Okęcie Business Park",52.1836750000,20.9640290000
1842,01,"Toruńska",52.2967280000,21.0248560000
3097,02,"Badylarska",52.1779070000,20.9095090000
4979,02,"Warszawska",52.1128350000,21.1102980000
4019,01,"Sobieskiego",52.1692520000,21.0697720000
6771,03,"Energetyczna",52.0884330000,21.0212680000
8992,01,"Jeziorki Płn.",52.1237590000,21.0076580000
869,02,"Most Gdański",52.2600050000,21.0077560000
5170,01,"Chabrowa",52.2704130000,20.7086010000
3861,03,"Mysiadło",52.0984860000,21.0212500000
6666,02,"Spacerowa",52.3596470000,20.6348970000
8494,80,"Warszawa Międzylesie",52.2037810000,21.1691470000
1631,01,"Danusi",52.3144730000,21.0298060000
7515,03,"Wawelska",52.2159750000,20.9808710000
4800,02,"Sosnowa",52.2470130000,21.1849590000
3474,03,"Stara Miłosna (Ułańska)",52.2192370000,21.2429900000
6543,01,"Zegrzyńska-IMGW",52.4086330000,20.9549170000
4470,02,"Podbipięty",52.4026250000,21.1239990000
1810,02,"Stare Świdry",52.3132360000,20.9645200000
402,01,"Wołoska-Szpital",52.1981380000,21.0010880000
5241,01,"Chopina",52.3330300000,21.1936460000
5526,01,"Dobiesz II",52.0057030000,21.1071550000
3548,04,"Piastów Śląskich",52.2631320000,20.9305800000
3563,02,"Kozielska",52.2528280000,20.9658010000
4101,02,"Piaskowa",52.4290470000,20.9552280000
1743,01,"Dobka z Oleśnicy",52.3226420000,21.0324370000
7857,07,"Wyścigi",52.1681200000,21.0160640000
1865,02,"Szwedzka",52.2595250000,21.0462430000
5318,02,"Anny German",52.2593970000,20.9736810000
3811,01,"Siwek",52.4702500000,21.0903900000
2042,01,"Szachowa",52.1731510000,21.1992040000
8842,03,"Rondo „Radosława”",52.2549000000,20.9842900000
8506,80,"Sulejówek Miłosna",52.2405580000,21.2987740000
3652,01,"PKP Okęcie",52.1665640000,20.9853200000
5476,01,"Sasina-Liceum",52.3473150000,21.2258230000
828,03,"Królewska",52.2385310000,21.0079360000
1780,01,"Kołowa",52.2732040000,21.0428070000
3598,02,"Bogusławskiego",52.2815470000,20.9228500000
1091,02,"Iskry",52.2509970000,20.8696700000
6711,01,"Długa",52.2116280000,21.2604310000
4204,02,"Sadowa",52.0302630000,20.9161940000
7757,02,"Ratuszowa-Zoo",52.2570110000,21.0281030000
9194,05,"Miasteczko Wilanów",52.1570280000,21.0764010000
1321,05,"Ks. Popiełuszki",52.2660320000,20.9761480000
421,01,"Stolbud",52.1843360000,20.9976460000
9325,02,"Kajetańska",52.1901520000,20.8761100000
8860,06,"Cm. Północny-Brama Gł.",52.2971850000,20.9002140000
4467,02,"Wirażowa",52.4101250000,21.0982580000
2087,01,"Ogrody Działkowe Kawęczyn",52.2732640000,21.1176890000
3824,02,"Pańska",52.3741520000,20.9288010000
1126,08,"Cm. Wolski",52.2250520000,20.9306960000
2891,04,"Metro Natolin",52.1392730000,21.0580060000
2450,01,"Spółdzielnia",52.1369470000,20.9712430000
278,01,"Budexpo",52.2127360000,21.0593440000
9218,01,"Hańczy",52.1955670000,21.0424340000
1128,01,"Ciepłownia Wola",52.2203820000,20.9181610000
666,04,"Lamina",52.0832850000,21.0224160000
2872,04,"Miklaszewskiego",52.1475500000,21.0416600000
5598,06,"Ursus-Niedźwiadek",52.1910250000,20.8619610000
44,01,"Przepiórki",52.2030950000,20.9046850000
2199,01,"Dwernickiego",52.2483330000,21.0842330000
1193,02,"Stare Bemowo",52.2587920000,20.8984910000
963,06,"Rozbrat",52.2219320000,21.0366510000
3541,01,"Kocjana",52.2487870000,20.8980070000
7554,05,"Królikarnia",52.1897620000,21.0238390000
9203,01,"Zajezdnia Annopol",52.3029130000,21.0258160000
4261,02,"Rolna",52.0802000000,20.8847700000
2059,01,"Okularowa",52.2413840000,21.1346780000
3472,02,"Rumiankowa",52.2177260000,21.2429860000
980,01,"Stawki",52.2504970000,20.9858710000
56,02,"Dojazdowa",52.1986560000,20.9183720000
928,02,"Muzeum Narodowe",52.2322310000,21.0222350000
4873,03,"PKP Ursus Płn.",52.2058330000,20.8915000000
4539,04,"PKP Płudy",52.3356650000,20.9875270000
5820,02,"Weteranów",52.3503520000,20.8758880000
3143,03,"Marcelin",52.3183930000,20.9987100000
4423,02,"Nugat",52.1559400000,21.0538300000
3341,01,"Piusa XI",52.4107670000,20.9002630000
2186,03,"Dw. Wschodni (Lubelska)",52.2504660000,21.0529500000
1536,02,"Bieżuńska",52.2733420000,21.0644400000
2009,02,"Czatów",52.2104090000,21.1701260000
7603,06,"Królewska",52.2390490000,21.0057650000
3769,02,"Norwida",52.4146350000,21.1879060000
2553,01,"Ks. Szulczyka",52.1713240000,21.2324140000
592,02,"Krasickiego",52.1965990000,21.0181880000
3999,01,"Drohobycka",52.1809180000,21.2306990000
8625,01,"Kościelna",52.4087220000,20.8861670000
100,02,"PKP Służewiec",52.1817030000,20.9869000000
609,01,"Ursynów Płn.",52.1620800000,21.0381300000
4331,02,"Łęg",52.0922220000,21.1832290000
5551,01,"Twardowska",52.2847920000,20.9547160000
5859,04,"Kusocińskiego",52.3738800000,20.7813340000
4647,02,"Protazego",52.4155150000,21.0379050000
3416,03,"Wygoda",52.0579360000,20.8655310000
3025,02,"Budowlana",52.2816170000,21.0255050000
4453,01,"Kolonia Pod Lasem",52.4258430000,21.1625700000
1480,01,"Zakamarek",52.1303900000,21.1159900000
17,05,"Krakowiaków",52.1855850000,20.9550100000
5373,05,"Wołoska",52.1952200000,21.0038760000
7719,04,"Podleśna-IMGW",52.2808120000,20.9589000000
1166,01,"Sienna",52.2297480000,20.9937150000
5565,01,"Duczki-Szkoła",52.3626020000,21.2914740000
7063,02,"Postępu",52.0923760000,20.9731020000
4810,01,"Ogrodowa",52.0233290000,20.9076580000
532,02,"Goraszewska",52.1860500000,21.0648990000
7738,04,"Piaski",52.2715910000,20.9454140000
226,02,"Grabów",52.1479810000,21.0178620000
5718,01,"Dębowa",52.3855370000,20.8979290000
7822,01,"Trasa Łazienkowska",52.2177650000,21.0190480000
6379,01,"Kościelna",52.0754780000,21.0256760000
2430,01,"Janki",52.1385600000,20.9011200000
3320,03,"Metro Młociny",52.2914430000,20.9308200000
3421,01,"Metro Ulrychów",52.2403270000,20.9304800000
138,05,"Bitwy Warszawskiej 1920 r.",52.2105860000,20.9775860000
195,02,"Mołdawska",52.2002690000,20.9786370000
1688,01,"Husarska",52.3934130000,20.9210640000
9427,03,"Pomorska",52.0638240000,21.0140120000
1405,02,"Włościańska",52.2674060000,20.9613760000
122,01,"Szyszkowa",52.1719670000,20.9395990000
1147,02,"Metro Młynów",52.2382680000,20.9540040000
1506,04,"Henryków",52.3353860000,20.9624030000
840,01,"Dw. Gdański",52.2582450000,20.9955490000
2741,02,"Leszczynka",52.0461350000,20.8639920000
4255,03,"Wola Mrokowska",52.0295430000,20.8556980000
708,01,"Metro Pole Mokotowskie",52.2087040000,21.0074860000
2798,05,"Metro Kondratowicza",52.2915700000,21.0511760000
8489,80,"Warszawa Wschodnia",52.2515030000,21.0521430000
1894,02,"Naczelnikowska",52.2632980000,21.0571050000
7623,05,"Stawki",52.2513500000,20.9853540000
2850,02,"Beethovena",52.1959530000,21.0508450000
1005,01,"Okopowa",52.2371230000,20.9809590000
1652,01,"Mehoffera",52.3220930000,20.9449440000
6816,02,"Ostroroga",52.2480150000,20.9656580000
103,02,"Ogród Działkowy im. Warneńczyka",52.1846670000,20.9600200000
4063,03,"Golędzinów",52.2667390000,21.0203090000
5225,01,"Stoicka",52.1674770000,20.9349610000
8934,02,"Zielonki-Wieś",52.2539570000,20.7964140000
3256,01,"Borzęcin Duży",52.2526980000,20.7332340000
8147,02,"Wiosenna",52.3695820000,21.2847010000
212,01,"Hala Kopińska",52.2172040000,20.9780820000
3818,02,"Cmentarz",52.3864220000,20.9041660000
8621,01,"Brodnicka",52.1641900000,21.1882440000
2188,01,"Siennicka",52.2526900000,21.0783560000
2274,01,"Rozłucka",52.2367000000,21.0764610000
4829,03,"Zgorzała",52.1102140000,20.9835250000
7948,04,"Rembielińska",52.2880340000,21.0308200000
3280,02,"Urząd Gminy",52.1718300000,21.2922140000
4150,02,"OSP Skrzeszew",52.4621410000,20.8940450000
7818,06,"Conrada",52.2709070000,20.9338410000
4621,01,"Graniczna",51.9943100000,21.0513430000
3314,01,"Borki",52.2745710000,20.7396930000
4872,06,"Ursus-Ratusz",52.2029460000,20.8952170000
7688,02,"Koło",52.2467120000,20.9393050000
8475,80,"Nieporęt",52.4306160000,21.0327140000
8456,80,"Warszawa Aleje Jerozolimskie",52.2060470000,20.9410040000
7686,04,"Wawrzyszewska",52.2464510000,20.9621720000
3610,01,"Warszawska",52.2533340000,20.8045650000
5999,01,"PKP Zielonka (Zosinek)",52.3118720000,21.1589020000
4366,01,"Żwirowa",52.0588570000,21.1658200000
3141,01,"Sagalli",52.2223520000,21.2229730000
3289,02,"Kotliny",52.1483760000,21.3772410000
5583,01,"PKP Dawidy",52.1264450000,20.9934160000
2815,01,"Obrońców Tobruku",52.2651550000,20.9456400000
5555,01,"Kociszewskich",52.2110370000,21.2104060000
3863,01,"Wilanowska",52.0934430000,21.0373170000
5481,01,"Popularna",52.3520900000,21.2378410000
5091,01,"Salomea",52.1874430000,20.9111810000
4001,02,"Zagórzańska",52.1763590000,21.2326880000
5223,04,"Andrutowa",52.1232100000,21.0972060000
1277,01,"Pl. Grunwaldzki",52.2636580000,20.9787270000
1501,04,"Ekspresowa",52.3126490000,20.9792280000
1988,02,"Gocławek",52.2367610000,21.1210760000
8328,01,"Sielecka",52.2066220000,21.0403370000
6404,04,"Bielany-Ratusz",52.2775310000,20.9480240000
6689,02,"Duńska",52.3863810000,20.7378740000
2298,02,"Limby",52.1834210000,21.1950970000
3627,02,"Urząd Statystyczny",52.1933670000,20.9729050000
4953,01,"Wólka Dworska",52.0150470000,21.2011020000
7553,03,"Królikarnia",52.1902130000,21.0245130000
4835,01,"Kameliowa",52.0965340000,20.9736390000
3502,01,"Park Kaskada",52.2732020000,20.9668750000
575,06,"Stegny",52.1782240000,21.0482980000
1655,01,"Zajezdnia Stalowa",52.2633610000,21.0483600000
1527,02,"Hutnicza",52.2661900000,21.0693290000
265,01,"Powsin-Park Kultury",52.1167300000,21.0928900000
6150,01,"Cmentarz Marki",52.3327140000,21.0900560000
4290,01,"Palmiry",52.3664720000,20.7779800000
936,02,"Kapitulna",52.2474790000,21.0091180000
7774,04,"Bliska",52.2468990000,21.0583520000
7920,01,"Nocznickiego",52.2848720000,20.9229820000
4363,02,"Grzybowska",52.0683720000,21.1644980000
5814,01,"POLMO",52.3312870000,20.9022080000
504,06,"Wilanów",52.1679530000,21.0843440000
8756,15,"Pl. Narutowicza",52.2181070000,20.9837760000
6723,01,"Łączna",52.0307730000,20.8482470000
4153,01,"Frachtowa",52.3587940000,21.0385770000
4545,03,"Prozy",52.3011320000,20.9405740000
2914,02,"Skoroszewska",52.1940960000,20.9022400000
2242,02,"Os. Wilga",52.2262800000,21.1001820000
3034,02,"PKP Ursus Płn.",52.2053230000,20.8896180000
8991,01,"Obórki-Wał",52.1211980000,21.1728140000
8808,02,"Os. Elektra",52.0916050000,21.0343610000
6225,04,"Metro Wawrzyszew",52.2846950000,20.9408240000
5553,01,"Las Bielański",52.2931130000,20.9468490000
7781,03,"Międzyborska",52.2458640000,21.0752390000
4051,01,"Korbońskiego",52.1301500000,21.0978210000
2020,01,"Piechurów",52.2095030000,21.1630450000
4228,02,"Nowa Wola",52.0954700000,20.9606400000
3273,02,"Leszno-GS",52.2593900000,20.6038240000
1471,01,"Grzybowa",52.3234370000,20.8807600000
4319,02,"Bielawa I",52.1086980000,21.1357370000
678,02,"Park Zdrojowy",52.0837100000,21.1195570000
5721,02,"Golfowa",52.3982860000,20.8402080000
3348,02,"Jasna",52.1571000000,20.7932600000
5538,01,"Nowe Grabie I",52.3565940000,21.3035570000
5169,09,"Rondo Daszyńskiego",52.2294050000,20.9804520000
3917,02,"Urocza",52.2422790000,21.1907600000
418,99,"R-7(W)",52.1885250000,20.9962750000
501,02,"Królowej Marysieńki",52.1684080000,21.0746210000
2734,01,"Rolna",52.0816600000,20.8315720000
1465,02,"Powązki-Cm. Wojskowy",52.2610030000,20.9568290000
876,02,"Zajęcza",52.2386290000,21.0279430000
6286,02,"Wronia",52.3168250000,21.1261550000
4524,01,"Marzycieli",52.3965120000,20.9991780000
1082,02,"Znana",52.2339290000,20.9280590000
174,02,"Grzymały-Sokołowskiego",52.2202650000,20.9717560000
8002,09,"Nowe Bemowo",52.2603090000,20.9248620000
1765,08,"Bródno-Podgrodzie",52.3000450000,21.0413670000
7672,06,"Rondo Daszyńskiego",52.2298580000,20.9848670000
8001,02,"Hale Banacha",52.2088370000,20.9746270000
1549,02,"Darwina",52.2640940000,21.0330500000
2543,01,"Kosaćcowa",52.1564700000,21.1874050000
9763,52,"Szafarzy",52.2685010000,21.1525600000
6675,02,"Kampinoska",52.3693920000,20.6505990000
9216,01,"Fort Piłsudskiego",52.1903460000,21.0395940000
4131,01,"Solidarności",52.4490730000,20.9685120000
5549,02,"Sękocin",52.3593860000,21.1647110000
643,02,"Miklaszewskiego",52.1482780000,21.0416920000
5024,04,"Składkowskiego",52.1900370000,20.8995570000
2024,02,"PKP Wawer",52.2232800000,21.1488400000
5561,01,"Nowe Lipiny",52.3562160000,21.2685470000
573,01,"Stegny",52.1777760000,21.0490940000
3640,02,"Adamieckiego",52.1934640000,20.8954610000
2974,01,"Ostródzka",52.3047250000,21.0512250000
5852,01,"Pieńków-Wieś",52.3755360000,20.8058930000
317,02,"Modzelewskiego",52.1833850000,21.0147110000
3303,02,"Orzechowa",52.0552010000,20.9241920000
9044,02,"Pl. Trzech Krzyży",52.2289860000,21.0228610000
2221,02,"Walecznych",52.2352200000,21.0593110000
915,01,"Pl. Na Rozdrożu",52.2207120000,21.0248050000
5131,02,"Tawułkowa",52.1726130000,21.1781600000
8187,05,"Szpital Wolski",52.2280440000,20.9673840000
7079,02,"Julianowska-Cmentarz",52.0814800000,21.0410050000
5543,02,"Przemysłowa",52.3168870000,21.1638390000
9590,01,"Fogga",52.0081930000,20.8979060000
3271,02,"Warszawska",52.2605230000,20.6153880000
4205,02,"Ogrodowa",52.0228770000,20.9075270000
8519,80,"Warszawa Wileńska",52.2557650000,21.0385500000
2219,02,"Zwycięzców",52.2331050000,21.0668110000
2476,01,"Królowej Bony",52.1988780000,20.8668930000
8271,02,"Majdan",52.3249750000,21.2854850000
5735,02,"Os. Młodych",52.4172950000,20.7446860000
2900,02,"Warchałowskiego",52.1455310000,21.0435070000
749,01,"Taborowa",52.1670540000,20.9929640000
4213,01,"Srebrnych Świerków",52.0974850000,21.0531660000
8946,05,"Pl. Trzech Krzyży",52.2291420000,21.0215390000
250,02,"Dolina Służewiecka",52.1759220000,21.0446290000
1351,08,"Pl. Wilsona",52.2679460000,20.9872690000
4775,01,"Szkolna",52.2272740000,20.8487770000
376,01,"Os. Wyżyny",52.1375840000,21.0502510000
7929,01,"Czynszowa",52.2601320000,21.0429260000
6601,02,"Langego",52.1834300000,21.0089170000
4415,01,"Wybrzeże Szczecińskie",52.2397050000,21.0414980000
8049,05,"Kocjana",52.2495470000,20.8985480000
3451,10,"Gocław",52.2223840000,21.1055870000
3696,02,"Bandurskiego",52.4146130000,20.9316770000
6686,01,"Prosta",52.3755580000,20.7328860000
3278,01,"Góraszka",52.1927280000,21.2779730000
2615,01,"Słowackiego",52.2426230000,21.2226720000
1636,01,"Warzelnicza",52.3301570000,21.0321450000
2334,02,"Romantyczna",52.1761890000,21.1454040000
2359,02,"Skalnicowa",52.1846800000,21.1318460000
3635,24,"PKP Ursus",52.1953220000,20.8833790000
7699,03,"Pl. Inwalidów",52.2654130000,20.9896560000
9025,01,"Oczyszczalnia „Południe”",52.1827910000,21.0988040000
1276,02,"Kampinoska",52.3182030000,20.8826110000
5864,01,"Łomna-Szkoła",52.3824550000,20.7773210000
3954,04,"Piechurów",52.2103150000,21.1608000000
2505,01,"Pl. Sportowy",52.0778690000,21.1100810000
99,01,"PKP Służewiec",52.1811790000,20.9869910000
235,02,"Dąbrówka",52.1065830000,21.0188090000
738,02,"Instytut Fizyki",52.1780570000,21.0062150000
5012,02,"Kawęczyn Dolny",52.0495430000,21.1742520000
6320,02,"Bielawa-OSP",52.1088140000,21.1332760000
7928,01,"Środkowa",52.2591690000,21.0425360000
3945,03,"Ateńska",52.2259920000,21.0670810000
385,02,"Grzegorzewskiej",52.1532060000,21.0555830000
7565,03,"Telewizja Polska",52.1888690000,21.0114000000
9187,05,"Nałęczowska",52.1756220000,21.0622380000
4549,01,"Okęcie Business Park",52.1833780000,20.9656610000
3959,02,"Juhasów",52.1958370000,21.1704850000
45,01,"Ursus-Ratusz",52.2016750000,20.8961700000
6967,01,"Bobrowiec",52.0659960000,20.9619520000
954,02,"Solec",52.2318700000,21.0363910000
4046,03,"Waflowa",52.1212000000,21.1034200000
9776,56,"Szczęśliwicka",52.2131480000,20.9677890000
5909,12,"Metro Stadion Narodowy",52.2479570000,21.0421240000
4498,02,"Przemysłowa",52.4313010000,20.7473700000
6390,04,"Marcelin",52.3178720000,20.9990580000
3464,01,"Mickiewicza",52.3980030000,20.9229690000
631,03,"Metro Stokłosy",52.1557450000,21.0351040000
4465,02,"Majowa",52.4144690000,21.0912490000
986,04,"Nowolipki",52.2443860000,20.9901910000
132,01,"Instytut Lotnictwa",52.1787240000,20.9469300000
4183,02,"Wichrowa",52.0370340000,21.0153730000
735,02,"Bartłomieja",52.1706540000,21.0077160000
4224,03,"Klarysew",52.1026280000,21.1160180000
4541,01,"Sadkowska",52.3362400000,20.9889500000
8422,02,"Północna",52.3738330000,20.7063240000
5991,01,"Armii Krajowej",52.2947530000,21.1551090000
5093,03,"Konwaliowa",52.3031600000,20.9883370000
804,02,"Pl. Zbawiciela",52.2187220000,21.0187280000
2128,01,"Eskulapów",52.2605290000,21.1632960000
8650,01,"Hubalczyków",52.2215170000,20.9320130000
3340,01,"Kościuszki",52.4106770000,20.9072450000
1025,01,"Góralska",52.2396500000,20.9369100000
1368,02,"Teatr Komedia",52.2705200000,20.9787950000
5916,04,"Korbońskiego",52.1309350000,21.0971810000
6674,01,"Kampinoska",52.3699800000,20.6511200000
4509,01,"Nowolipie",52.4231710000,21.0505340000
9191,06,"Oś Królewska",52.1644910000,21.0699650000
3708,02,"Polna",52.3992390000,20.9553130000
2845,01,"Ogrody Działkowe Czerniaków",52.2020040000,21.0601120000
644,02,"Stryjeńskich",52.1430260000,21.0444150000
8933,03,"Zielonki-Wieś",52.2549840000,20.7953740000
7969,05,"Rondo Starzyńskiego",52.2626620000,21.0213150000
6872,03,"Płaskowickiej",52.1496600000,21.0607750000
1866,01,"Szwedzka",52.2598660000,21.0463690000
2941,03,"Wrocławska",52.2578880000,20.9185130000
5728,01,"Nadwiślańska",52.4039980000,20.8107060000
6570,02,"Topolowa",52.0492300000,21.1357270000
2296,02,"Mozaikowa",52.1842040000,21.1778420000
1473,01,"Energetyczna",52.2919140000,20.8769700000
3578,11,"Metro Marymont",52.2718290000,20.9694110000
1862,04,"Szwedzka",52.2616160000,21.0456390000
7424,03,"P+R Radzymin",52.4041900000,21.1976370000
6133,01,"Szlachecka",52.3118940000,21.0224500000
852,03,"Mokotowska",52.2241880000,21.0196020000
4344,01,"Czarnów",52.0565750000,21.0978670000
576,01,"Warneńska",52.1821960000,21.0450390000
7420,02,"Rakowiecka",52.2095360000,21.0215680000
2333,02,"Ogórkowa",52.1652760000,21.1603000000
1486,03,"Estrady",52.2993860000,20.8825890000
6778,01,"Biegunowa",52.2020100000,21.1537500000
86,04,"Popularna",52.2016700000,20.9347340000
1476,02,"Rynek",52.2506700000,20.8432900000
2044,05,"PKP Radość",52.1838660000,21.1905160000
3684,01,"Grodzisk",52.3234730000,21.0670470000
9382,53,"Os. Niepodległości",52.3493330000,21.2639620000
7069,02,"Ławki",51.9478600000,21.0766000000
7650,04,"Wola-Ratusz",52.2395150000,20.9863240000
1642,02,"Okrągła",52.3180980000,21.0670970000
600,01,"Smoluchowskiego",52.1792740000,21.0139420000
5637,01,"Domaniewska Office Park",52.1831880000,20.9936320000
3641,01,"Pl. Tysiąclecia",52.1937130000,20.8906600000
4713,01,"Zajezdnia Ursus Płn.",52.2058100000,20.8847510000
5238,02,"Radzymińska",52.3485470000,21.1993770000
4924,03,"Instytut Energetyki",52.2159020000,20.8732760000
823,03,"Centrum",52.2316210000,21.0104460000
4125,01,"Komornica-Szkoła",52.4830100000,20.9234040000
1425,02,"Metro Wawrzyszew",52.2873230000,20.9377750000
5346,02,"Bródnowska",52.2642220000,21.0384810000
2494,02,"Chopina",52.0780680000,21.0859730000
5616,04,"Księcia Ziemowita",52.2627560000,21.0610590000
8465,80,"Warszawa Toruńska",52.2937810000,21.0132650000
3823,02,"Jasna",52.4016830000,20.8921290000
2980,04,"Ostródzka",52.3053820000,21.0516830000
2166,03,"Łukowska",52.2380560000,21.1008650000
253,01,"Królowej Marysieńki",52.1677150000,21.0765450000
4554,01,"Badylarska",52.1771490000,20.9107400000
9020,01,"Powązki-VI Brama",52.2498880000,20.9650250000
6208,01,"Rembertów-Strzelnica",52.2691130000,21.1797550000
2403,01,"Olszowa",52.1605700000,20.9367800000
316,02,"Os. Domaniewska",52.1838170000,21.0202410000
714,01,"Odyńca",52.1955800000,21.0136960000
6453,01,"Kawęczynek I",52.0469980000,21.1371580000
5609,01,"Bysławska",52.1551150000,21.1830300000
3662,01,"Kapitulna",52.2465340000,21.0114940000
2206,02,"Mińska",52.2503320000,21.0673370000
4798,01,"Święcicka",52.2031530000,20.6962960000
6475,02,"Radiówek",52.1532100000,21.3169440000
5148,02,"Rechniewskiego",52.2302290000,21.1048000000
6450,03,"Indiry Gandhi",52.1425990000,21.0322910000
9323,02,"Stokrotki",52.0018410000,21.1583090000
1824,02,"Żyrardowska",52.3449350000,20.9969190000
7764,03,"Śliwice",52.2780180000,21.0118180000
3327,01,"P+R Połczyńska",52.2217840000,20.9239290000
7641,04,"Nowowiejska",52.2198320000,21.0049340000
1822,02,"Insurekcji",52.3415930000,20.9883530000
8150,02,"Cmentarz",52.3742930000,21.2371490000
1625,02,"Wybrzeże Helskie",52.2620820000,21.0144880000
547,01,"Łososiowa",52.2121260000,21.0735410000
2253,01,"Kolarska",52.2017140000,21.1716720000
384,01,"Dom Kultury",52.0679190000,21.0280580000
4307,02,"Łopuszańska",52.1952280000,20.9268300000
2039,01,"Prasowa",52.1653210000,21.2070270000
7543,05,"Pl. Unii Lubelskiej",52.2141610000,21.0212100000
3985,02,"Orla",52.1080310000,21.2629110000
2833,02,"Os. Konstancja",52.1105620000,21.1124280000
6796,04,"Szkolna",52.0867250000,20.9482280000
8686,02,"Ostródzka-Szkoła",52.3267610000,21.0483750000
55,04,"Ryżowa",52.1991220000,20.9135330000
1219,03,"Orlich Gniazd",52.2483950000,20.9213590000
7437,03,"Głosków-Szkoła",52.0367300000,20.9441450000
3182,01,"Magdalenka",52.0983400000,20.9093800000
764,02,"Wiolinowa",52.1590240000,21.0300070000
5436,01,"Czarna",52.3698390000,21.2254720000
2084,01,"Ciepłownia Kawęczyn",52.2672990000,21.1207930000
173,01,"Grzymały-Sokołowskiego",52.2199530000,20.9718610000
6413,01,"Ułanów Jazłowieckich",52.3320480000,20.8751930000
7067,02,"Polna",51.9516800000,21.0835800000
3540,04,"Kocjana",52.2494060000,20.8973240000
4053,08,"Ursus-Ratusz",52.2030580000,20.8943520000
1503,01,"Białołęka-Ratusz",52.3206100000,20.9721210000
765,02,"Centrum Onkologii",52.1489790000,21.0317290000
4540,06,"PKP Płudy",52.3337830000,20.9863670000
4454,02,"Kolonia Pod Lasem",52.4254690000,21.1632370000
5135,01,"Bródno-Podgrodzie",52.2991590000,21.0425590000
2881,04,"Metro Kabaty",52.1312810000,21.0649100000
3275,02,"Leszno",52.2575460000,20.5863670000
6602,01,"Słoneczna",51.9869720000,21.0373960000
2483,02,"Toruńska",52.1920940000,20.8409570000
754,02,"Rybałtów",52.1311770000,21.0566850000
8888,01,"Falenty-Osiedle",52.1368360000,20.9233720000
5389,01,"Rozwadowskiego",52.3199830000,21.1891520000
9794,02,"Sowia Wola-Szkoła",52.3604050000,20.6405270000
7163,01,"Harfowa",52.2013430000,20.9640910000
1547,01,"Harnasie",52.2603700000,21.0358860000
3400,09,"Tarchomin",52.3172490000,20.9527750000
1796,01,"Pelcowizna",52.2946510000,21.0156360000
2196,01,"Osiedle Młodych",52.2483950000,21.0970160000
119,02,"Korotyńskiego",52.2031340000,20.9693460000
334,01,"Pięciolinii",52.1558190000,21.0237410000
3712,02,"Gen. Roi",52.3964300000,20.9590100000
5877,01,"Wypoczynkowa",52.4182920000,20.8892740000
4197,02,"Zaleśna",52.0593020000,20.9803960000
4127,01,"Sosnowa",52.4759270000,20.9149970000
2412,02,"Na Skraju",52.1638990000,20.9304960000
2544,01,"Mera-Pnefal",52.1584390000,21.1973040000
6906,01,"Równa",52.2054610000,21.2616430000
3107,02,"Pielęgniarek",52.2140960000,21.1439410000
206,02,"Szczęśliwice",52.2079740000,20.9638220000
416,01,"Instytut Reumatologii",52.1910050000,20.9954800000
2507,01,"Tabita",52.0781370000,21.0881570000
4686,01,"Dzikiej Róży",52.0915900000,20.9776530000
7697,03,"UKSW",52.2901200000,20.9501920000
1732,02,"Szwoleżerów",52.2850510000,21.1096910000
1308,01,"Drohicka",52.2760020000,20.9828340000
7767,04,"Budzińskiej-Tylickiej",52.2821020000,21.0093610000
5532,01,"Obórki",52.1209170000,21.1658280000
3599,08,"Bogusławskiego",52.2820100000,20.9253610000
628,02,"Dunikowskiego",52.1531350000,21.0297450000
5392,02,"Kazimierza Odnowiciela",52.3593310000,21.1800450000
9174,03,"Miasteczko Wilanów",52.1570750000,21.0782690000
543,01,"Łowcza",52.1743640000,21.0783000000
3740,01,"Duchnów",52.1915700000,21.3589650000
1429,17,"Metro Młociny",52.2910990000,20.9284680000
5875,01,"Dębina",52.3921070000,20.7150480000
4922,02,"Krańcowa",52.2136950000,20.8729810000
1121,06,"Reduta Wolska",52.2270610000,20.9427360000
7541,04,"Niedźwiedzia",52.1765590000,21.0209700000
4481,01,"Strzykuły",52.2307710000,20.8160930000
3796,04,"Metro Imielin",52.1492390000,21.0460230000
7528,07,"Bitwy Warszawskiej 1920 r.",52.2106690000,20.9778270000
370,02,"Klarysew",52.1031900000,21.1144120000
2495,03,"Stocer",52.0806560000,21.1138060000
8523,80,"Zielonka Bankowa",52.2914620000,21.1540050000
7626,05,"Anielewicza",52.2476340000,20.9885800000
715,04,"Odyńca",52.1959120000,21.0125190000
9318,03,"Baniocha-Szkoła",52.0226180000,21.1211540000
6294,02,"Lusińska",52.2745130000,21.0487990000
2121,01,"Przebieg",52.2571090000,21.1664590000
3983,01,"Os.Ługi",52.0860170000,21.2601940000
6605,01,"Klubowa",52.1982260000,21.2773070000
1540,03,"Młodzieńcza",52.2866220000,21.0767290000
2046,08,"PKP Radość",52.1854530000,21.1880250000
4122,07,"Metro Pole Mokotowskie",52.2109000000,21.0092400000
3016,01,"Ćwiklińskiej",52.3318800000,20.9515210000
